project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,17.741889500411396,4.303040259307831,0.0,UNIT,ABSTRACTION,"[org.apache.tika.digest.DigestHelper, org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.digest.Digester, org.apache.tika.parser.AutoDetectParser]",10496;25050;23657;15337;29516;29434;10500,0.0,,0.0,0.0,0.0,3.857142857142857,2.0,11,1.8015775013289123E-6,1,4.303040259307831,CIRCLE,7,17,1,0.3499271061118826,0.0,0.0,0,cyclicDep,102775,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,18.989962762488446,4.7474906906221115,0.0,UNIT,ABSTRACTION,"[org.apache.tika.digest.DigestHelper, org.apache.tika.io.FilenameUtils, org.apache.tika.extractor.DefaultEmbeddedStreamTranslator, org.apache.tika.mime.MimeTypes, org.apache.tika.extractor.EmbeddedStreamTranslator, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",678;10492;25050;23657;15337;29516;29434;407,0.0,,0.0,0.0,0.0,3.875,2.0,14,1.5599644169138695E-6,1,4.7474906906221115,CIRCLE,8,16,1,0.33071891388307384,0.0,0.0,0,cyclicDep,102786,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,17.212161037231326,4.303040259307831,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.digest.DigestHelper, org.apache.tika.io.FilenameUtils, org.apache.tika.extractor.DefaultEmbeddedStreamTranslator, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",10492;25050;23657;15337;29516;29434;660,0.0,,0.0,0.0,0.0,3.857142857142857,2.0,11,1.7544593107298805E-6,1,4.303040259307831,CIRCLE,7,16,1,0.3499271061118826,0.0,0.0,0,cyclicDep,102798,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,8.290988744851276,2.299506541835085,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.digest.DigestHelper, org.apache.tika.io.FilenameUtils, org.apache.tika.io.TemporaryResources, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.parser.AutoDetectParser]",10490;25050;23657;15337;29516;29468,0.0,,0.0,0.0,0.0,3.8333333333333335,2.0,6,1.0708496954895212E-6,1,2.299506541835085,CIRCLE,6,13,1,0.3726779962499649,0.0,0.0,0,cyclicDep,102809,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,16.4739824742449,4.118495618561225,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.digest.DigestHelper, org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",25050;23657;15337;29516;29434;10491,0.0,,0.0,0.0,0.0,3.8333333333333335,2.0,9,2.0233047890459093E-6,1,4.118495618561225,CIRCLE,6,16,1,0.3726779962499649,0.0,0.0,0,cyclicDep,102819,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,16.4739824742449,4.118495618561225,0.0,UNIT,ABSTRACTION,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser, org.apache.tika.extractor.EmbeddedDocumentExtractor]",25045;23657;15337;29516;29434;744,0.0,,0.0,0.0,0.0,3.8333333333333335,2.0,9,2.1061706166703817E-6,1,4.118495618561225,CIRCLE,6,16,1,0.3726779962499649,0.0,0.0,0,cyclicDep,102829,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,18.756517640309895,4.303040259307831,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor, org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.extractor.ParsingEmbeddedDocumentExtractorFactory, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",504;25039;23657;15337;29516;29434;711,0.0,,0.0,0.0,0.0,3.857142857142857,2.0,10,1.7578241928064203E-6,1,4.303040259307831,CIRCLE,7,19,1,0.3499271061118826,0.0,0.0,0,cyclicDep,102839,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,19.319147988091945,4.553566849708754,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor, org.apache.tika.io.FilenameUtils, org.apache.tika.parser.DelegatingParser, org.apache.tika.mime.MimeTypes, org.apache.tika.extractor.ParsingEmbeddedDocumentExtractorFactory, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",725;504;25039;23657;15337;29516;29434;24908,0.0,,0.0,0.0,0.0,3.875,1.9285714285714286,12,1.555373164483314E-6,1,4.553566849708754,CIRCLE,8,18,1,0.33071891388307384,0.37115374447904514,0.0,0,cyclicDep,102850,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,21.163945211267364,6.866490537810776,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor, org.apache.tika.io.FilenameUtils, org.apache.tika.parser.DelegatingParser, org.apache.tika.mime.MimeTypes, org.apache.tika.extractor.ParsingEmbeddedDocumentExtractorFactory, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser, org.apache.tika.parser.EmptyParser]",24914;725;504;25039;23657;15337;29516;29434;25193,0.0,,0.0,0.0,0.0,3.888888888888889,1.8333333333333333,15,1.4140372405081144E-6,1,4.855342022239263,CIRCLE,9,19,2,0.3142696805273545,0.5527707983925667,0.0,0,cyclicDep,102862,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,22.865588696676074,7.418576586732586,0.0,UNIT,ABSTRACTION,"[org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor, org.apache.tika.io.FilenameUtils, org.apache.tika.parser.Parser, org.apache.tika.parser.DelegatingParser, org.apache.tika.mime.MimeTypes, org.apache.tika.extractor.ParsingEmbeddedDocumentExtractorFactory, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser, org.apache.tika.parser.EmptyParser]",25200;24914;725;504;25039;23657;15337;29516;29434;24789,0.0,,0.0,0.0,0.0,3.9,1.7333333333333334,21,1.6110921538909833E-6,1,5.245725811230363,CIRCLE,10,19,2,0.3,0.6798692684790381,0.0,0,cyclicDep,102875,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,11.725228728451361,2.299506541835085,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",23657;15337;29516;29434;25032,0.0,,0.0,0.0,0.0,3.8,2.0,7,2.401885075990573E-6,1,2.299506541835085,CIRCLE,5,26,1,0.39999999999999997,0.0,0.0,0,cyclicDep,102889,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,18.873317921400787,4.118495618561225,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.parser.CompositeParser, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",25031;23657;15337;29516;29434;24687,0.0,,0.0,0.0,0.0,3.8333333333333335,1.8666666666666667,9,2.102700287152015E-6,1,4.118495618561225,CIRCLE,6,21,1,0.3726779962499649,0.49888765156985887,0.0,0,cyclicDep,102898,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,19.719007706720543,4.303040259307831,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.parser.ParserDecorator, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.parser.CompositeParser, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",24699;25031;23657;15337;29516;29434;24959,0.0,,0.0,0.0,0.0,3.857142857142857,1.7142857142857142,11,1.859529154283098E-6,1,4.303040259307831,CIRCLE,7,21,1,0.3499271061118826,0.6998542122237652,0.0,0,cyclicDep,102908,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,26.20588582892582,5.139397046641438,0.0,UNIT,ABSTRACTION,"[org.apache.tika.io.FilenameUtils, org.apache.tika.parser.ParserDecorator, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.parser.CompositeParser, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser, org.apache.tika.parser.multiple.AbstractMultipleParser]",24958;24699;25031;23657;15337;29516;29434;4550,0.0,,0.0,0.0,0.0,4.0,2.2142857142857144,13,1.652398786811298E-6,1,5.139397046641438,CIRCLE,8,26,1,0.5,1.1134612334371354,0.0,0,cyclicDep,102919,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,29.33956267586834,8.243705436069037,0.0,UNIT,ABSTRACTION,"[org.apache.tika.io.FilenameUtils, org.apache.tika.parser.ParserDecorator, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.parser.CompositeParser, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser, org.apache.tika.parser.multiple.AbstractMultipleParser, org.apache.tika.utils.ParserUtils]",4547;24958;24699;25031;23657;15337;29516;29434;28918,0.0,,0.0,0.0,0.0,4.0,2.2222222222222223,17,1.495444246296063E-6,1,4.75950555263444,CIRCLE,9,38,3,0.4714045207910317,1.0304020550550783,0.0,0,cyclicDep,102931,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,13.34466132911489,7.3091720322230955,0.0,UNIT,ABSTRACTION,"[org.apache.tika.parser.ParserDecorator, org.apache.tika.parser.multiple.AbstractMultipleParser, org.apache.tika.utils.ParserUtils]",4547;24958;28923,0.0,,0.0,0.0,0.0,4.333333333333333,3.3333333333333335,3,2.809321645841584E-7,1,4.219952440357289,CIRCLE,3,10,3,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,102944,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,21.713749631476578,4.855342022239263,0.0,UNIT,ABSTRACTION,"[org.apache.tika.detect.DefaultEncodingDetector, org.apache.tika.io.FilenameUtils, org.apache.tika.detect.CompositeEncodingDetector, org.apache.tika.mime.MimeTypes, org.apache.tika.parser.DefaultParser, org.apache.tika.Tika, org.apache.tika.detect.EncodingDetector, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",12940;13339;24983;25030;23657;15337;29516;29434;12903,0.0,,0.0,0.0,0.0,3.888888888888889,1.6111111111111112,15,1.4822291396181684E-6,1,4.855342022239263,CIRCLE,9,20,1,0.3142696805273545,0.7915448249319449,0.0,0,cyclicDep,102951,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,20.364170032076686,4.553566849708754,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.detect.DefaultEncodingDetector, org.apache.tika.io.FilenameUtils, org.apache.tika.detect.CompositeEncodingDetector, org.apache.tika.mime.MimeTypes, org.apache.tika.parser.DefaultParser, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",13339;24983;25030;23657;15337;29516;29434;12935,0.0,,0.0,0.0,0.0,3.875,1.7142857142857142,11,1.5919022467349123E-6,1,4.553566849708754,CIRCLE,8,20,1,0.33071891388307384,0.6998542122237652,0.0,0,cyclicDep,102964,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,20.364170032076686,4.553566849708754,0.0,UNIT,ABSTRACTION,"[org.apache.tika.io.FilenameUtils, org.apache.tika.parser.RenderingParser, org.apache.tika.renderer.Renderer, org.apache.tika.mime.MimeTypes, org.apache.tika.parser.DefaultParser, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",24662;24975;25030;23657;15337;29516;29434;12765,0.0,,0.0,0.0,0.0,3.875,1.7857142857142858,12,1.6181193846327133E-6,1,4.553566849708754,CIRCLE,8,20,1,0.33071891388307384,0.6185895741317419,0.0,0,cyclicDep,102976,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,26.593803499831942,12.846027521006532,0.0,UNIT,ABSTRACTION,"[org.apache.tika.io.FilenameUtils, org.apache.tika.parser.RenderingParser, org.apache.tika.renderer.Renderer, org.apache.tika.mime.MimeTypes, org.apache.tika.parser.DefaultParser, org.apache.tika.renderer.RenderResult, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser, org.apache.tika.renderer.RenderResults]",12745;12764;24662;24975;25030;23657;15337;29516;29434;12785,0.0,,0.0,0.0,0.0,3.9,1.8666666666666667,15,1.347268371312246E-6,1,4.855342022239263,CIRCLE,10,30,7,0.3,0.49888765156985887,0.0,0,cyclicDep,102988,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,18.756517640309895,4.303040259307831,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.renderer.CompositeRenderer, org.apache.tika.mime.MimeTypes, org.apache.tika.parser.DefaultParser, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser]",24976;25030;23657;15337;29516;29434;12729,0.0,,0.0,0.0,0.0,3.857142857142857,1.9047619047619047,10,1.7802475818539632E-6,1,4.303040259307831,CIRCLE,7,19,1,0.3499271061118826,0.4259177099999599,0.0,0,cyclicDep,103002,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,9.107759007891138,2.8801262844851467,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.parser.AutoDetectParser, org.apache.tika.parser.RecursiveParserWrapper]",25029;23657;15337;29516;24655,0.0,,0.0,0.0,0.0,3.8,1.8,5,1.058632721945098E-6,1,2.8801262844851467,CIRCLE,5,10,1,0.39999999999999997,0.6,0.0,0,cyclicDep,103013,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,20.718469396204558,4.417192517062603,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser, org.apache.tika.parser.RecursiveParserWrapper]",25029;23657;15337;29516;29434;24637,0.0,,0.0,0.0,0.0,3.8333333333333335,1.8666666666666667,10,2.0805394455979676E-6,1,4.417192517062603,CIRCLE,6,22,1,0.3726779962499649,0.49888765156985887,0.0,0,cyclicDep,103022,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,21.080505955915196,7.45308435613552,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.sax.SecureContentHandler, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.AutoDetectParser, org.apache.tika.parser.RecursiveParserWrapper]",24642;25029;23657;15337;29516;29434;7372,0.0,,0.0,0.0,0.0,3.857142857142857,1.9047619047619047,13,1.8088597928808567E-6,1,4.303040259307831,CIRCLE,7,24,3,0.3499271061118826,0.4259177099999599,0.0,0,cyclicDep,103032,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,8.290988744851276,2.299506541835085,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.Tika, org.apache.tika.io.TikaInputStream, org.apache.tika.parser.ParsingReader]",23674;15337;29516;29434;25164,0.0,,0.0,0.0,0.0,3.8,2.0,7,2.3115609765642475E-6,1,2.299506541835085,CIRCLE,5,13,1,0.39999999999999997,0.0,0.0,0,cyclicDep,103043,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,8.789894880929545,2.929964960309848,0.0,UNIT,ABSTRACTION,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.io.TikaInputStream, org.apache.tika.detect.Detector]",29516;29434;13111;15346,0.0,,0.0,0.0,0.0,4.0,2.0,5,2.800452907976527E-6,1,2.929964960309848,CIRCLE,4,9,1,0.0,0.0,0.0,0,cyclicDep,103052,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,9.37244296655479,2.599447976328855,0.0,UNIT,ABSTRACTION,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.detect.TextDetector, org.apache.tika.io.TikaInputStream, org.apache.tika.detect.Detector]",15331;29516;29434;13111;12846,0.0,,0.0,0.0,0.0,4.0,1.8,8,2.2779746625148082E-6,1,2.599447976328855,CIRCLE,5,13,1,0.0,0.6,0.0,0,cyclicDep,103060,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,12.08055501071616,2.929964960309848,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.detect.TextDetector, org.apache.tika.io.TikaInputStream]",15331;29516;29434;12833,0.0,,0.0,0.0,0.0,4.0,2.0,5,2.5102836662709046E-6,1,2.929964960309848,CIRCLE,4,17,1,0.0,0.0,0.0,0,cyclicDep,103069,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,11.270636181319688,3.012204222962604,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MimeTypes, org.apache.tika.io.TikaInputStream]",29516;29434;15332,0.0,,0.0,0.0,0.0,4.0,2.0,3,3.2843576614718946E-6,1,3.012204222962604,CIRCLE,3,14,1,0.0,0.0,0.0,0,cyclicDep,103077,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,17.014578088260606,17.014578088260606,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.mime.Magic, org.apache.tika.mime.MimeType]",15236;15243,0.0,,0.0,0.0,0.0,4.0,2.0,2,5.433813544833027E-7,1,3.903411918616287,TINY,2,19,19,0.0,0.0,0.0,0,cyclicDep,103084,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,17.45658878841779,3.903411918616287,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.mime.MimeTypes, org.apache.tika.mime.MimeTypesFactory]",15333;15207,0.0,,0.0,0.0,0.0,4.0,2.0,2,7.404506615046887E-7,1,3.903411918616287,TINY,2,20,1,0.0,0.0,0.0,0,cyclicDep,103090,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,23.485432633601423,10.871642792021202,0.0,UNIT,ABSTRACTION,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MagicMatch, org.apache.tika.detect.MagicDetector, org.apache.tika.mime.MimeTypes, org.apache.tika.mime.MimeTypesReader, org.apache.tika.io.TikaInputStream, org.apache.tika.mime.MimeTypesFactory, org.apache.tika.detect.Detector]",15501;15403;15214;15333;29516;29434;13111;12822,0.0,,0.0,0.0,0.0,4.0,1.9285714285714286,13,1.4852708861067203E-6,1,4.438329584376435,CIRCLE,8,28,6,0.0,0.37115374447904514,0.0,0,cyclicDep,103096,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,24.418877802960335,10.2579804785397,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.io.FilenameUtils, org.apache.tika.mime.MagicMatch, org.apache.tika.detect.MagicDetector, org.apache.tika.mime.MimeTypes, org.apache.tika.mime.MimeTypesReader, org.apache.tika.io.TikaInputStream, org.apache.tika.mime.MimeTypesFactory]",15501;15403;15214;15333;29516;29434;12816,0.0,,0.0,0.0,0.0,4.0,2.0,10,1.5047754916233336E-6,1,4.187802993975512,CIRCLE,7,34,6,0.0,0.0,0.0,0,cyclicDep,103108,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,11.79271199780095,5.106394084804581,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.mime.MimeTypes, org.apache.tika.mime.MimeTypesReader, org.apache.tika.mime.MimeTypesFactory]",15214;15333;15406,0.0,,0.0,0.0,0.0,4.0,2.0,4,5.572816118131333E-7,1,2.9481779994502375,CIRCLE,3,16,3,0.0,0.0,0.0,0,cyclicDep,103119,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,13.692503298488145,8.451196513294857,0.0,UNIT,ABSTRACTION,"[org.apache.tika.config.loader.ComponentInstantiator, org.apache.tika.config.loader.LoaderContext, org.apache.tika.serialization.ComponentNameResolver, org.apache.tika.config.loader.ComponentLoader, org.apache.tika.serialization.ComponentConfig]",30088;30061;23077;23292;30099,0.0,,0.0,0.0,0.0,4.6,1.4,6,3.4448654110839124E-7,1,2.9879491818454498,CIRCLE,5,21,8,0.48989794855663565,0.9165151389911681,0.0,0,cyclicDep,103126,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,13.692503298488145,8.451196513294857,0.0,UNIT,ABSTRACTION,"[org.apache.tika.serialization.ComponentNameResolver, org.apache.tika.config.loader.ComponentLoader, org.apache.tika.config.loader.TikaObjectMapperFactory, org.apache.tika.config.loader.TikaJsonConfig, org.apache.tika.serialization.ComponentConfig]",23077;23292;29983;30008;30059,0.0,,0.0,0.0,0.0,4.6,1.4,6,5.363106309975166E-7,1,2.9879491818454498,CIRCLE,5,21,8,0.48989794855663565,0.9165151389911681,0.0,0,cyclicDep,103135,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,15.11784935418842,8.728294394208895,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.serialization.ComponentNameResolver, org.apache.tika.serialization.ComponentConfig]",23292;23085,0.0,,0.0,0.0,0.0,4.0,2.0,2,5.075954300629482E-7,1,3.903411918616287,TINY,2,15,5,0.0,0.0,0.0,0,cyclicDep,103144,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,12.576419837728308,12.576419837728308,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.async.cli.TikaAsyncCLI, org.apache.tika.async.cli.TikaConfigAsyncWriter]",8208;8192,0.0,,0.0,0.0,0.0,5.0,0.0,2,1.468143198176645E-7,1,3.977013149774666,TINY,2,10,10,0.0,0.0,0.0,0,cyclicDep,103162,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,50.29735121933594,50.29735121933594,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.pipes.core.PipesClient, org.apache.tika.pipes.core.server.PipesServer]",11270;8759,0.0,,0.0,0.0,0.0,5.5,0.0,2,1.2726739271342548E-7,1,6.055089534494311,TINY,2,69,69,0.5,0.0,0.0,0,cyclicDep,103168,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,6.888388837779254,6.888388837779254,0.0,UNIT,ABSTRACTION,"[org.apache.tika.pipes.core.config.FileBasedConfigStoreFactory, org.apache.tika.pipes.core.config.ConfigStoreFactory]",14491;14445,0.0,,0.0,0.0,0.0,6.0,0.0,2,1.4080319539391067E-7,1,3.977013149774666,TINY,2,3,3,0.0,0.0,0.0,0,cyclicDep,103174,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,10.275515449984299,10.275515449984299,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.pipes.core.server.ParseHandler, org.apache.tika.pipes.core.server.PipesWorker]",8809;8662,0.0,,0.0,0.0,0.0,6.0,2.0,2,1.1308253092612864E-7,1,5.1377577249921496,TINY,2,4,4,0.0,0.0,0.0,0,cyclicDep,103180,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,6.975376162265323,6.975376162265323,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.plugins.ThreadSafeUnzipper, org.apache.tika.plugins.TikaPluginManager]",14643;14625,0.0,,0.0,0.0,0.0,4.0,2.0,2,3.9812811187862305E-7,1,4.027235304982783,TINY,2,3,3,0.0,0.0,0.0,0,cyclicDep,103186,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,8.791732778721807,8.791732778721807,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.parser.ocr.ImagePreprocessor, org.apache.tika.parser.ocr.TesseractOCRParser]",1346;1492,0.0,,0.0,0.0,0.0,5.0,2.0,2,1.4927525137045063E-7,1,4.395866389360903,TINY,2,4,4,0.0,0.0,0.0,0,cyclicDep,103192,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,8.054470609965566,8.054470609965566,0.0,UNIT,CONCRETE_CLASS,"[org.apache.tika.gui.ParsingTransferHandler, org.apache.tika.gui.TikaGUI]",9144;9159,0.0,,0.0,0.0,0.0,4.0,2.0,2,1.623846629583063E-7,1,4.027235304982783,TINY,2,4,4,0.0,0.0,0.0,0,cyclicDep,103198,smell
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,19.407363516003567,16.685033513430934,0.0,UNIT,ABSTRACTION,"[org.apache.tika.parser.microsoft.AbstractPOIFSExtractor, org.apache.tika.parser.microsoft.OfficeParser, org.apache.tika.parser.microsoft.ExcelExtractor]",26564;26679;27109,0.0,,0.0,0.0,0.0,5.0,0.0,3,1.8502939917196206E-7,1,2.8614596406087482,CIRCLE,3,46,34,0.0,0.0,0.0,0,cyclicDep,103210,smell
